userid,spending_amount,receipient_category,Necessities_or_non_essential,timestamp
000051,982.03,telco,True,2024-07-24 15:04:29.880009
000026,244.53,credit card payment,False,2024-10-05 15:04:29.880009
000023,829.67,taxes,True,2024-09-09 15:04:29.880009
000075,359.18,groceries,True,2024-10-09 15:04:29.880009
000060,201.88,buy now pay later,False,2024-11-05 15:04:29.880009
000055,349.67,insurance,True,2024-08-07 15:04:29.880009
000024,452.27,insurance,True,2024-07-11 15:04:29.880009
000062,791.3,telco,True,2024-11-19 15:04:29.880009
000080,333.69,groceries,True,2024-11-09 15:04:29.880009
000028,153.39,buy now pay later,False,2024-07-30 15:04:29.880009
000058,737.97,rental,True,2024-10-04 15:04:29.880009
000016,938.62,credit card payment,False,2024-08-11 15:04:29.880009
000004,512.05,groceries,True,2024-07-24 15:04:29.880009
000074,92.26,telco,True,2024-08-26 15:04:29.880009
000080,781.59,gym membership,False,2024-09-23 15:04:29.880009
000049,286.32,gym membership,False,2024-12-08 15:04:29.880009
000032,546.62,installments,False,2024-09-25 15:04:29.880009
000047,552.21,utility,True,2024-09-12 15:04:29.880009
000035,669.42,groceries,True,2024-10-22 15:04:29.880009
000005,294.04,utility,True,2024-12-13 15:04:29.880009
000017,874.27,gym membership,False,2024-09-02 15:04:29.880009
000052,720.13,transportation,True,2024-09-04 15:04:29.880009
000005,607.22,rental,True,2024-07-10 15:04:29.880009
000043,9162.2,mortgage loan,True,2024-10-13 15:04:29.880009
000079,921.27,gym membership,False,2024-11-27 15:04:29.880009
000075,72.32,food,True,2024-07-30 15:04:29.880009
000002,345.91,telco,True,2024-12-27 15:04:29.880009
000035,6479.49,mortgage loan,True,2024-10-10 15:04:29.880009
000070,5364.27,investment,False,2024-12-25 15:04:29.880009
000054,677.28,rental,True,2024-12-11 15:04:29.880009
000012,229.15,telco,True,2024-09-03 15:04:29.880009
000050,204.73,fashion,False,2024-08-15 15:04:29.880009
000050,97.76,fashion,False,2024-10-26 15:04:29.880009
000069,176.44,fashion,False,2024-07-30 15:04:29.880009
000017,474.33,rental,True,2024-10-27 15:04:29.880009
000081,32.01,gym membership,False,2024-10-11 15:04:29.880009
000039,652.69,utility,True,2024-11-05 15:04:29.880009
000008,165.49,telco,True,2024-07-08 15:04:29.880009
000035,974.57,taxes,True,2024-11-04 15:04:29.880009
000016,4045.3,mortgage loan,True,2024-09-20 15:04:29.880009
000054,43.27,food,True,2024-12-19 15:04:29.880009
000045,178.81,food,True,2024-07-14 15:04:29.880009
000017,3868.16,mortgage loan,True,2024-07-06 15:04:29.880009
000070,451.48,food,True,2024-08-09 15:04:29.880009
000026,767.84,telco,True,2024-12-01 15:04:29.880009
000026,873.49,installments,False,2024-11-07 15:04:29.880009
000037,938.2,installments,False,2024-08-04 15:04:29.880009
000000,731.84,gym membership,False,2024-08-07 15:04:29.880009
000030,694.79,insurance,True,2024-08-19 15:04:29.880009
000049,1741.11,investment,False,2024-08-05 15:04:29.880009
000063,910.47,credit card payment,False,2024-11-13 15:04:29.880009
000025,768.17,insurance,True,2024-08-25 15:04:29.880009
000039,4776.88,investment,False,2024-08-07 15:04:29.880009
000014,117.14,installments,False,2024-09-28 15:04:29.880009
000013,61.6,fashion,False,2024-10-01 15:04:29.880009
000030,174.68,installments,False,2024-07-22 15:04:29.880009
000049,983.62,installments,False,2024-12-02 15:04:29.880009
000070,349.42,rental,True,2024-12-02 15:04:29.880009
000042,896.53,credit card payment,False,2024-07-30 15:04:29.880009
000035,571.22,transportation,True,2024-09-12 15:04:29.880009
000030,3621.98,mortgage loan,True,2024-09-23 15:04:29.880009
000030,597.87,taxes,True,2024-12-06 15:04:29.880009
000050,224.61,fashion,False,2024-12-20 15:04:29.880009
000063,841.13,insurance,True,2024-10-05 15:04:29.880009
000049,352.55,gym membership,False,2024-09-08 15:04:29.880009
000011,631.97,insurance,True,2024-07-23 15:04:29.880009
000027,192.21,utility,True,2024-07-20 15:04:29.880009
000064,291.27,buy now pay later,False,2024-12-20 15:04:29.880009
000066,395.67,credit card payment,False,2024-11-19 15:04:29.880009
000049,429.97,transportation,True,2024-07-06 15:04:29.880009
000076,9826.21,mortgage loan,True,2024-09-19 15:04:29.880009
000036,520.62,insurance,True,2024-12-01 15:04:29.880009
000080,172.5,telco,True,2024-09-14 15:04:29.880009
000024,500.43,transportation,True,2024-11-23 15:04:29.880009
000009,295.22,groceries,True,2024-12-09 15:04:29.880009
000037,257.35,gym membership,False,2024-09-15 15:04:29.880009
000078,417.87,credit card payment,False,2024-10-06 15:04:29.880009
000019,51.93,rental,True,2024-08-29 15:04:29.880009
000053,229.55,groceries,True,2024-07-05 15:04:29.880009
000032,569.99,credit card payment,False,2024-10-25 15:04:29.880009
000022,724.19,gym membership,False,2024-07-21 15:04:29.880009
000046,500.88,utility,True,2024-08-07 15:04:29.880009
000014,112.56,telco,True,2024-09-17 15:04:29.880009
000027,219.69,rental,True,2024-12-06 15:04:29.880009
000027,722.81,food,True,2024-09-10 15:04:29.880009
000069,556.53,gym membership,False,2024-12-14 15:04:29.880009
000034,987.01,credit card payment,False,2024-08-12 15:04:29.880009
000039,8746.03,mortgage loan,True,2024-12-02 15:04:29.880009
000065,822.06,taxes,True,2024-11-24 15:04:29.880009
000052,282.37,buy now pay later,False,2024-10-12 15:04:29.880009
000067,150.14,insurance,True,2024-12-22 15:04:29.880009
000073,368.28,food,True,2024-09-25 15:04:29.880009
000058,41.42,utility,True,2024-12-02 15:04:29.880009
000078,172.16,fashion,False,2024-11-22 15:04:29.880009
000021,581.0,transportation,True,2024-11-20 15:04:29.880009
000066,125.68,utility,True,2024-11-25 15:04:29.880009
000037,311.17,rental,True,2024-11-22 15:04:29.880009
000025,576.97,taxes,True,2024-10-05 15:04:29.880009
000082,209.97,rental,True,2024-10-09 15:04:29.880009
000013,460.17,telco,True,2024-12-21 15:04:29.880009
000037,161.7,buy now pay later,False,2024-10-12 15:04:29.880009
000070,175.92,taxes,True,2024-11-12 15:04:29.880009
000034,196.76,food,True,2024-08-14 15:04:29.880009
000025,750.26,transportation,True,2024-11-19 15:04:29.880009
000011,649.88,credit card payment,False,2024-07-12 15:04:29.880009
000030,53.85,groceries,True,2024-07-23 15:04:29.880009
000006,172.13,credit card payment,False,2024-08-11 15:04:29.880009
000045,431.74,taxes,True,2024-08-05 15:04:29.880009
000036,7306.53,investment,False,2024-07-26 15:04:29.880009
000029,774.45,utility,True,2024-10-10 15:04:29.880009
000057,327.44,taxes,True,2024-07-07 15:04:29.880009
000005,201.13,buy now pay later,False,2024-09-18 15:04:29.880009
000081,745.46,insurance,True,2024-09-03 15:04:29.880009
000081,123.33,insurance,True,2024-11-05 15:04:29.880009
000065,554.49,credit card payment,False,2024-07-27 15:04:29.880009
000011,251.76,installments,False,2024-11-13 15:04:29.880009
000037,110.89,rental,True,2024-09-26 15:04:29.880009
000031,122.82,taxes,True,2024-08-23 15:04:29.880009
000074,207.96,insurance,True,2024-12-07 15:04:29.880009
000011,7488.36,investment,False,2024-07-24 15:04:29.880009
000055,437.9,credit card payment,False,2024-07-15 15:04:29.880009
000004,334.98,food,True,2024-09-28 15:04:29.880009
000025,5303.64,mortgage loan,True,2024-11-14 15:04:29.880009
000072,3146.37,mortgage loan,True,2024-11-12 15:04:29.880009
000061,850.98,gym membership,False,2024-10-31 15:04:29.880009
000048,233.29,gym membership,False,2024-07-23 15:04:29.880009
000047,980.86,groceries,True,2024-12-23 15:04:29.880009
000033,1009.78,investment,False,2024-07-18 15:04:29.880009
000056,221.48,buy now pay later,False,2024-10-10 15:04:29.880009
000029,1785.68,investment,False,2024-08-15 15:04:29.880009
000046,935.03,groceries,True,2024-08-18 15:04:29.880009
000023,3153.54,investment,False,2024-08-03 15:04:29.880009
000051,157.15,food,True,2024-08-14 15:04:29.880009
000000,341.62,fashion,False,2024-08-21 15:04:29.880009
000053,261.97,utility,True,2024-10-25 15:04:29.880009
000079,180.06,credit card payment,False,2024-11-24 15:04:29.880009
000064,872.59,groceries,True,2024-09-28 15:04:29.880009
000073,5053.77,investment,False,2024-10-08 15:04:29.880009
000041,988.4,installments,False,2024-12-13 15:04:29.880009
000006,110.88,telco,True,2024-07-27 15:04:29.880009
000008,135.32,insurance,True,2024-11-01 15:04:29.880009
000034,4472.97,investment,False,2024-08-09 15:04:29.880009
000026,49.15,transportation,True,2024-07-05 15:04:29.880009
000031,505.46,food,True,2024-12-11 15:04:29.880009
000073,405.97,fashion,False,2024-12-20 15:04:29.880009
000025,764.24,insurance,True,2024-11-21 15:04:29.880009
000013,1617.49,investment,False,2024-11-24 15:04:29.880009
000008,5417.91,mortgage loan,True,2024-10-28 15:04:29.880009
000079,430.46,transportation,True,2024-07-18 15:04:29.880009
000063,868.11,groceries,True,2024-07-10 15:04:29.880009
000040,641.81,insurance,True,2024-10-03 15:04:29.880009
000037,1980.76,investment,False,2024-12-03 15:04:29.880009
000010,947.59,food,True,2024-12-20 15:04:29.880009
000075,479.17,insurance,True,2024-07-16 15:04:29.880009
000041,592.05,transportation,True,2024-10-25 15:04:29.880009
000073,332.71,rental,True,2024-07-09 15:04:29.880009
000030,78.47,buy now pay later,False,2024-12-13 15:04:29.880009
000069,133.61,fashion,False,2024-12-19 15:04:29.880009
000070,772.79,transportation,True,2024-09-17 15:04:29.880009
000000,831.11,rental,True,2024-10-20 15:04:29.880009
000009,314.54,groceries,True,2024-11-23 15:04:29.880009
000029,929.59,insurance,True,2024-12-09 15:04:29.880009
000004,412.31,groceries,True,2024-12-19 15:04:29.880009
000070,530.01,insurance,True,2024-08-23 15:04:29.880009
000015,346.12,transportation,True,2024-08-12 15:04:29.880009
000041,688.0,credit card payment,False,2024-07-30 15:04:29.880009
000052,664.5,insurance,True,2024-09-14 15:04:29.880009
000068,853.98,credit card payment,False,2024-10-02 15:04:29.880009
000030,367.51,installments,False,2024-12-07 15:04:29.880009
000054,8655.11,mortgage loan,True,2024-12-25 15:04:29.880009
000072,330.99,rental,True,2024-07-24 15:04:29.880009
000079,199.63,insurance,True,2024-11-09 15:04:29.880009
000018,57.4,fashion,False,2024-10-17 15:04:29.880009
000043,947.45,utility,True,2024-09-11 15:04:29.880009
000083,6671.41,mortgage loan,True,2024-08-27 15:04:29.880009
000019,322.44,telco,True,2024-12-09 15:04:29.880009
000035,743.26,taxes,True,2024-07-16 15:04:29.880009
000073,217.49,insurance,True,2024-08-10 15:04:29.880009
000026,561.71,insurance,True,2024-08-06 15:04:29.880009
000066,754.02,groceries,True,2024-11-22 15:04:29.880009
000040,120.7,buy now pay later,False,2024-12-03 15:04:29.880009
000083,324.01,insurance,True,2024-11-25 15:04:29.880009
000029,906.16,insurance,True,2024-07-10 15:04:29.880009
000071,258.09,taxes,True,2024-09-15 15:04:29.880009
000011,302.28,transportation,True,2024-08-28 15:04:29.880009
000049,145.93,buy now pay later,False,2024-07-24 15:04:29.880009
000025,568.27,transportation,True,2024-09-18 15:04:29.880009
000068,179.81,buy now pay later,False,2024-08-29 15:04:29.880009
000059,353.84,installments,False,2024-12-14 15:04:29.880009
000010,3022.31,investment,False,2024-12-26 15:04:29.880009
000017,614.49,telco,True,2024-11-24 15:04:29.880009
000081,504.21,taxes,True,2024-07-24 15:04:29.880009
000004,351.46,fashion,False,2024-11-23 15:04:29.880009
000014,94.63,buy now pay later,False,2024-12-22 15:04:29.880009
000032,389.87,transportation,True,2024-12-05 15:04:29.880009
000026,972.57,credit card payment,False,2024-09-21 15:04:29.880009
000072,664.13,insurance,True,2024-12-09 15:04:29.880009
000053,589.52,transportation,True,2024-09-09 15:04:29.880009
000004,414.31,transportation,True,2024-07-15 15:04:29.880009
000006,8031.1,investment,False,2024-10-21 15:04:29.880009
000063,687.21,credit card payment,False,2024-12-06 15:04:29.880009
000061,821.32,utility,True,2024-12-03 15:04:29.880009
000026,228.83,installments,False,2024-10-10 15:04:29.880009
000043,817.85,rental,True,2024-10-11 15:04:29.880009
000010,548.0,gym membership,False,2024-09-15 15:04:29.880009
000062,689.66,groceries,True,2024-07-16 15:04:29.880009
000041,612.57,groceries,True,2024-08-24 15:04:29.880009
000032,214.55,gym membership,False,2024-07-09 15:04:29.880009
000064,877.03,telco,True,2024-12-25 15:04:29.880009
000030,411.83,fashion,False,2024-11-10 15:04:29.880009
000079,561.56,telco,True,2024-10-02 15:04:29.880009
000050,67.05,buy now pay later,False,2024-12-02 15:04:29.880009
000030,843.2,insurance,True,2024-11-12 15:04:29.880009
000037,699.91,groceries,True,2024-11-01 15:04:29.880009
000074,381.99,buy now pay later,False,2024-12-27 15:04:29.880009
000035,5601.74,mortgage loan,True,2024-11-06 15:04:29.880009
000044,349.31,food,True,2024-08-17 15:04:29.880009
000082,4309.65,mortgage loan,True,2024-07-12 15:04:29.880009
000072,651.31,groceries,True,2024-12-05 15:04:29.880009
000048,74.21,buy now pay later,False,2024-07-26 15:04:29.880009
000056,773.22,transportation,True,2024-07-19 15:04:29.880009
000060,599.81,rental,True,2024-09-17 15:04:29.880009
000008,108.24,rental,True,2024-07-27 15:04:29.880009
000056,123.5,buy now pay later,False,2024-12-06 15:04:29.880009
000041,3424.78,mortgage loan,True,2024-07-16 15:04:29.880009
000031,6667.84,mortgage loan,True,2024-09-06 15:04:29.880009
000050,164.76,installments,False,2024-09-08 15:04:29.880009
000004,207.58,telco,True,2024-10-15 15:04:29.880009
000005,34.18,transportation,True,2024-11-07 15:04:29.880009
000015,577.67,telco,True,2024-09-23 15:04:29.880009
000028,569.35,installments,False,2024-09-23 15:04:29.880009
000009,924.67,rental,True,2024-12-25 15:04:29.880009
000081,458.7,installments,False,2024-07-27 15:04:29.880009
000017,93.04,taxes,True,2024-09-06 15:04:29.880009
000056,4796.35,investment,False,2024-10-20 15:04:29.880009
000053,1977.13,mortgage loan,True,2024-12-06 15:04:29.880009
000001,56.65,taxes,True,2024-12-03 15:04:29.880009
000006,920.35,groceries,True,2024-12-19 15:04:29.880009
000054,781.88,food,True,2024-11-11 15:04:29.880009
000042,807.03,food,True,2024-07-12 15:04:29.880009
000065,11.57,installments,False,2024-09-01 15:04:29.880009
000035,513.74,insurance,True,2024-08-03 15:04:29.880009
000057,601.03,food,True,2024-09-26 15:04:29.880009
000076,622.44,gym membership,False,2024-11-05 15:04:29.880009
000036,7059.93,mortgage loan,True,2024-12-01 15:04:29.880009
000040,297.35,buy now pay later,False,2024-11-15 15:04:29.880009
000064,4408.11,mortgage loan,True,2024-09-13 15:04:29.880009
000028,640.38,telco,True,2024-08-24 15:04:29.880009
000061,47.0,gym membership,False,2024-12-25 15:04:29.880009
000082,739.86,rental,True,2024-08-27 15:04:29.880009
000013,334.88,buy now pay later,False,2024-07-20 15:04:29.880009
000001,543.84,transportation,True,2024-07-26 15:04:29.880009
000057,18.12,insurance,True,2024-07-05 15:04:29.880009
000063,485.97,fashion,False,2024-08-10 15:04:29.880009
000081,3386.4,investment,False,2024-09-10 15:04:29.880009
000048,640.51,insurance,True,2024-10-23 15:04:29.880009
000053,163.23,insurance,True,2024-09-21 15:04:29.880009
000022,48.52,credit card payment,False,2024-09-23 15:04:29.880009
000001,871.81,taxes,True,2024-11-09 15:04:29.880009
000036,418.93,insurance,True,2024-09-12 15:04:29.880009
000020,712.47,transportation,True,2024-10-23 15:04:29.880009
000038,919.59,credit card payment,False,2024-07-30 15:04:29.880009
000082,243.68,groceries,True,2024-09-19 15:04:29.880009
000072,580.21,transportation,True,2024-07-07 15:04:29.880009
000046,427.52,groceries,True,2024-12-25 15:04:29.880009
000032,825.05,insurance,True,2024-09-12 15:04:29.880009
000079,449.52,rental,True,2024-09-18 15:04:29.880009
000075,449.42,insurance,True,2024-07-23 15:04:29.880009
000003,936.38,utility,True,2024-11-30 15:04:29.880009
000012,374.9,insurance,True,2024-10-24 15:04:29.880009
000022,286.92,utility,True,2024-10-20 15:04:29.880009
000059,89.16,credit card payment,False,2024-08-27 15:04:29.880009
000069,787.17,rental,True,2024-09-09 15:04:29.880009
000048,274.31,insurance,True,2024-09-26 15:04:29.880009
000019,863.52,telco,True,2024-11-01 15:04:29.880009
000052,241.68,insurance,True,2024-12-21 15:04:29.880009
000050,145.02,telco,True,2024-09-13 15:04:29.880009
000036,696.53,food,True,2024-10-01 15:04:29.880009
000078,548.28,telco,True,2024-11-27 15:04:29.880009
000024,586.64,insurance,True,2024-07-21 15:04:29.880009
000069,381.82,fashion,False,2024-08-02 15:04:29.880009
000057,751.42,utility,True,2024-11-18 15:04:29.880009
000063,1235.78,mortgage loan,True,2024-09-20 15:04:29.880009
000078,8056.27,mortgage loan,True,2024-08-04 15:04:29.880009
000045,182.95,groceries,True,2024-08-03 15:04:29.880009
000007,203.15,buy now pay later,False,2024-09-20 15:04:29.880009
000006,173.39,telco,True,2024-12-14 15:04:29.880009
000069,990.46,credit card payment,False,2024-08-27 15:04:29.880009
000070,686.05,taxes,True,2024-10-02 15:04:29.880009
000055,322.49,utility,True,2024-09-01 15:04:29.880009
000000,144.94,buy now pay later,False,2024-07-21 15:04:29.880009
000053,526.82,gym membership,False,2024-11-11 15:04:29.880009
000067,9129.63,investment,False,2024-12-01 15:04:29.880009
000067,140.48,utility,True,2024-10-27 15:04:29.880009
000049,195.11,credit card payment,False,2024-12-05 15:04:29.880009
000060,926.89,groceries,True,2024-10-09 15:04:29.880009
000075,6645.75,mortgage loan,True,2024-12-12 15:04:29.880009
000001,129.79,insurance,True,2024-08-09 15:04:29.880009
000006,680.57,installments,False,2024-08-14 15:04:29.880009
000028,179.67,taxes,True,2024-08-17 15:04:29.880009
000002,253.75,transportation,True,2024-07-22 15:04:29.880009
000025,380.72,gym membership,False,2024-08-14 15:04:29.880009
000072,106.32,transportation,True,2024-08-21 15:04:29.880009
000042,715.61,insurance,True,2024-07-25 15:04:29.880009
000072,72.59,utility,True,2024-07-11 15:04:29.880009
000057,5787.5,investment,False,2024-08-10 15:04:29.880009
000023,232.62,insurance,True,2024-10-10 15:04:29.880009
000050,539.49,installments,False,2024-11-20 15:04:29.880009
000001,877.09,insurance,True,2024-11-08 15:04:29.880009
000013,240.67,insurance,True,2024-11-24 15:04:29.880009
000048,509.07,rental,True,2024-12-12 15:04:29.880009
000003,309.49,utility,True,2024-10-26 15:04:29.880009
000026,508.86,taxes,True,2024-11-09 15:04:29.880009
000074,170.18,groceries,True,2024-07-17 15:04:29.880009
000042,178.28,fashion,False,2024-09-13 15:04:29.880009
000053,169.13,utility,True,2024-07-23 15:04:29.880009
000075,584.32,insurance,True,2024-10-23 15:04:29.880009
000005,259.67,fashion,False,2024-08-03 15:04:29.880009
000020,35.65,credit card payment,False,2024-12-05 15:04:29.880009
000006,475.6,utility,True,2024-10-24 15:04:29.880009
000017,123.01,buy now pay later,False,2024-11-26 15:04:29.880009
000012,910.29,utility,True,2024-09-10 15:04:29.880009
000013,116.88,food,True,2024-07-25 15:04:29.880009
000047,2940.31,investment,False,2024-08-28 15:04:29.880009
000007,776.9,insurance,True,2024-11-14 15:04:29.880009
000006,478.83,gym membership,False,2024-09-04 15:04:29.880009
000061,779.0,insurance,True,2024-08-12 15:04:29.880009
000044,986.77,groceries,True,2024-12-10 15:04:29.880009
000010,774.95,taxes,True,2024-10-28 15:04:29.880009
000005,522.78,taxes,True,2024-10-02 15:04:29.880009
000035,836.18,insurance,True,2024-11-21 15:04:29.880009
000012,6540.87,investment,False,2024-07-11 15:04:29.880009
000033,471.35,buy now pay later,False,2024-11-11 15:04:29.880009
000074,858.4,taxes,True,2024-10-16 15:04:29.880009
000000,8627.45,mortgage loan,True,2024-11-19 15:04:29.880009
000033,177.62,buy now pay later,False,2024-10-18 15:04:29.880009
000079,111.16,fashion,False,2024-10-25 15:04:29.880009
000014,831.17,credit card payment,False,2024-08-10 15:04:29.880009
000031,228.82,taxes,True,2024-12-11 15:04:29.880009
000001,861.04,credit card payment,False,2024-07-05 15:04:29.880009
000047,623.56,taxes,True,2024-10-16 15:04:29.880009
000077,296.57,credit card payment,False,2024-10-16 15:04:29.880009
000068,8398.21,mortgage loan,True,2024-12-05 15:04:29.880009
000020,470.63,fashion,False,2024-07-10 15:04:29.880009
000047,203.96,gym membership,False,2024-08-05 15:04:29.880009
000067,973.95,taxes,True,2024-10-25 15:04:29.880009
000043,114.45,buy now pay later,False,2024-07-30 15:04:29.880009
000049,34.46,food,True,2024-08-18 15:04:29.880009
000028,480.75,gym membership,False,2024-07-04 15:04:29.880009
000079,413.5,rental,True,2024-10-25 15:04:29.880009
000046,9201.04,mortgage loan,True,2024-11-15 15:04:29.880009
000009,859.16,groceries,True,2024-09-11 15:04:29.880009
000031,754.8,food,True,2024-08-27 15:04:29.880009
000046,68.06,insurance,True,2024-11-27 15:04:29.880009
000050,192.15,credit card payment,False,2024-08-21 15:04:29.880009
000003,5115.02,mortgage loan,True,2024-12-24 15:04:29.880009
000076,943.97,rental,True,2024-07-24 15:04:29.880009
000051,738.56,insurance,True,2024-07-18 15:04:29.880009
000041,858.06,telco,True,2024-11-16 15:04:29.880009
000041,6355.43,mortgage loan,True,2024-12-10 15:04:29.880009
000064,798.52,rental,True,2024-10-23 15:04:29.880009
000067,578.93,utility,True,2024-08-18 15:04:29.880009
000057,1446.69,investment,False,2024-07-20 15:04:29.880009
000002,942.18,insurance,True,2024-07-21 15:04:29.880009
000019,280.48,utility,True,2024-11-25 15:04:29.880009
000080,561.1,utility,True,2024-09-28 15:04:29.880009
000020,450.66,rental,True,2024-11-02 15:04:29.880009
000081,353.84,transportation,True,2024-08-04 15:04:29.880009
000012,400.63,gym membership,False,2024-10-09 15:04:29.880009
000073,519.75,utility,True,2024-07-05 15:04:29.880009
000025,226.94,credit card payment,False,2024-11-04 15:04:29.880009
000083,916.73,credit card payment,False,2024-11-20 15:04:29.880009
000034,645.16,gym membership,False,2024-11-21 15:04:29.880009
000010,246.42,insurance,True,2024-09-13 15:04:29.880009
000077,51.81,installments,False,2024-10-27 15:04:29.880009
000051,895.05,telco,True,2024-08-19 15:04:29.880009
000024,334.65,installments,False,2024-08-14 15:04:29.880009
000046,874.41,groceries,True,2024-09-17 15:04:29.880009
000035,704.48,installments,False,2024-10-06 15:04:29.880009
000046,395.39,buy now pay later,False,2024-09-19 15:04:29.880009
000021,1539.22,investment,False,2024-10-15 15:04:29.880009
000077,223.54,utility,True,2024-12-14 15:04:29.880009
000001,672.29,food,True,2024-07-09 15:04:29.880009
000075,118.27,groceries,True,2024-08-10 15:04:29.880009
000000,775.34,transportation,True,2024-09-03 15:04:29.880009
000078,639.88,insurance,True,2024-12-11 15:04:29.880009
000018,205.16,buy now pay later,False,2024-08-25 15:04:29.880009
000077,5149.4,mortgage loan,True,2024-07-25 15:04:29.880009
000012,535.54,utility,True,2024-12-08 15:04:29.880009
000059,50.25,transportation,True,2024-07-05 15:04:29.880009
000059,884.1,utility,True,2024-10-20 15:04:29.880009
000023,9801.2,investment,False,2024-07-08 15:04:29.880009
000007,441.22,credit card payment,False,2024-11-23 15:04:29.880009
000016,192.26,buy now pay later,False,2024-12-14 15:04:29.880009
000067,317.29,insurance,True,2024-10-21 15:04:29.880009
000022,26.47,telco,True,2024-08-12 15:04:29.880009
000045,105.62,buy now pay later,False,2024-12-08 15:04:29.880009
000082,748.97,credit card payment,False,2024-12-24 15:04:29.880009
000033,228.97,fashion,False,2024-10-14 15:04:29.880009
000069,715.01,telco,True,2024-12-08 15:04:29.880009
000024,792.86,utility,True,2024-09-19 15:04:29.880009
000004,9090.32,investment,False,2024-12-06 15:04:29.880009
000009,447.62,telco,True,2024-07-04 15:04:29.880009
000039,723.21,rental,True,2024-08-03 15:04:29.880009
000034,7576.87,investment,False,2024-11-03 15:04:29.880009
000040,470.41,telco,True,2024-09-08 15:04:29.880009
000082,140.29,buy now pay later,False,2024-12-14 15:04:29.880009
000051,6306.41,investment,False,2024-08-29 15:04:29.880009
000035,341.66,insurance,True,2024-09-14 15:04:29.880009
000002,468.0,taxes,True,2024-11-27 15:04:29.880009
000038,579.94,insurance,True,2024-09-26 15:04:29.880009
000053,220.2,fashion,False,2024-12-04 15:04:29.880009
000058,167.03,insurance,True,2024-10-24 15:04:29.880009
000081,347.84,taxes,True,2024-12-03 15:04:29.880009
000009,996.98,credit card payment,False,2024-09-14 15:04:29.880009
000031,222.65,telco,True,2024-08-10 15:04:29.880009
000039,942.42,food,True,2024-07-05 15:04:29.880009
000038,39.01,credit card payment,False,2024-10-26 15:04:29.880009
000006,131.78,buy now pay later,False,2024-11-08 15:04:29.880009
000020,415.34,credit card payment,False,2024-08-20 15:04:29.880009
000058,257.58,installments,False,2024-11-12 15:04:29.880009
000007,385.2,rental,True,2024-10-01 15:04:29.880009
000023,773.46,credit card payment,False,2024-10-23 15:04:29.880009
000052,947.78,installments,False,2024-07-09 15:04:29.880009
000031,847.06,credit card payment,False,2024-07-22 15:04:29.880009
000023,233.41,credit card payment,False,2024-08-09 15:04:29.880009
000050,906.57,transportation,True,2024-08-29 15:04:29.880009
000004,8296.74,mortgage loan,True,2024-11-08 15:04:29.880009
000044,285.85,fashion,False,2024-08-15 15:04:29.880009
000033,704.41,installments,False,2024-12-04 15:04:29.880009
000061,380.08,utility,True,2024-07-27 15:04:29.880009
000034,358.02,gym membership,False,2024-09-14 15:04:29.880009
000065,2210.91,investment,False,2024-11-22 15:04:29.880009
000070,736.97,installments,False,2024-09-19 15:04:29.880009
000082,168.98,taxes,True,2024-11-21 15:04:29.880009
000029,239.82,insurance,True,2024-11-02 15:04:29.880009
000061,563.7,credit card payment,False,2024-09-16 15:04:29.880009
000059,558.98,rental,True,2024-11-02 15:04:29.880009
000082,145.07,insurance,True,2024-10-09 15:04:29.880009
000043,9977.22,investment,False,2024-10-09 15:04:29.880009
000024,962.51,gym membership,False,2024-11-09 15:04:29.880009
000043,189.32,insurance,True,2024-09-04 15:04:29.880009
000033,334.02,telco,True,2024-10-31 15:04:29.880009
000079,710.68,food,True,2024-11-11 15:04:29.880009
000062,344.64,buy now pay later,False,2024-10-31 15:04:29.880009
000082,825.47,gym membership,False,2024-11-20 15:04:29.880009
000079,128.03,rental,True,2024-08-14 15:04:29.880009
000082,246.1,groceries,True,2024-11-04 15:04:29.880009
000017,544.37,taxes,True,2024-12-23 15:04:29.880009
000059,527.97,telco,True,2024-09-03 15:04:29.880009
000041,748.29,telco,True,2024-08-10 15:04:29.880009
000032,217.78,insurance,True,2024-08-25 15:04:29.880009
000025,287.98,buy now pay later,False,2024-07-26 15:04:29.880009
000046,554.99,insurance,True,2024-07-15 15:04:29.880009
000022,505.08,telco,True,2024-09-02 15:04:29.880009
000023,483.59,taxes,True,2024-11-12 15:04:29.880009
000052,148.71,buy now pay later,False,2024-07-16 15:04:29.880009
000019,328.0,telco,True,2024-09-03 15:04:29.880009
000073,340.95,transportation,True,2024-08-27 15:04:29.880009
000031,124.91,credit card payment,False,2024-11-23 15:04:29.880009
000010,5111.08,investment,False,2024-11-04 15:04:29.880009
000005,630.48,rental,True,2024-09-09 15:04:29.880009
000047,483.73,buy now pay later,False,2024-07-03 15:04:29.880009
000020,854.3,taxes,True,2024-11-14 15:04:29.880009
000000,365.6,fashion,False,2024-12-13 15:04:29.880009
000074,141.38,rental,True,2024-08-11 15:04:29.880009
000049,1457.7,mortgage loan,True,2024-11-20 15:04:29.880009
000001,470.98,buy now pay later,False,2024-07-21 15:04:29.880009
000005,305.63,gym membership,False,2024-07-15 15:04:29.880009
000047,964.79,food,True,2024-09-10 15:04:29.880009
000048,742.1,insurance,True,2024-08-29 15:04:29.880009
000004,286.33,insurance,True,2024-09-21 15:04:29.880009
000073,938.71,insurance,True,2024-10-20 15:04:29.880009
000050,311.64,insurance,True,2024-08-25 15:04:29.880009
000069,531.14,credit card payment,False,2024-11-27 15:04:29.880009
